hash,ref_name,version,C++,C/C++ Header,Python,reStructuredText,XML,TypeScript,SVG,Bourne Shell,JSON,YAML,CMake,HTML,Cython,JavaScript,C,Bourne Again Shell,Sass,Java,Assembly,Perl,Markdown,INI,make,Maven,awk,CSS,Ant,Lua,Windows Message File,SWIG,Dockerfile,D,SUM
b496ab8e28f0d23a60ee30fd3bee1d9cdb452648,refs/tags/v13.2.8,13.2.8,1452099,471036,217567,152419,84933,70936,52619,73861,52328,39152,22325,15743,16664,9226,12295,5702,3514,1590,2676,1071,1138,1118,425,136,95,89,130,60,29,26,39,1,2761046
82f42999867a438fb085eb223d0b7a35eeccbff3,refs/tags/v13.2.9,13.2.9,1452857,471129,217699,152494,84933,70936,52619,74081,52328,39552,22325,15743,16664,9226,12298,5702,3514,1590,2676,1071,1138,1123,425,136,95,89,130,60,29,26,39,1,2762732
499a6325b12d5a6a21e18dfd50820a9d3188c3ad,refs/tags/v14.0.0,14.0.0,1434469,463752,213296,154087,84374,70797,52619,71605,41756,37960,22134,15691,16525,9192,12324,5836,3517,1590,2676,1635,1080,1050,421,136,95,89,130,60,29,26,39,1,2718991
39c6cb7e09a117719ae6622ad2bc20670ae685f4,refs/tags/v14.0.1,14.0.1,1450210,466671,218486,155848,84933,81966,52879,72222,55012,36865,23802,17256,17007,9155,11588,3957,3395,1590,2676,1415,1123,1062,371,136,95,89,65,60,29,26,23,1,2770017
49c69ba2507c794cdecaa8834b9b6217c77988a4,refs/tags/v14.1.0,14.1.0,1476531,473732,230207,158462,102157,93753,52879,74564,64547,38019,23964,19605,17364,9251,11708,3823,3619,1590,2676,1415,1247,1087,371,136,95,89,65,60,29,26,24,1,2863100
815e83e645117e80acfd80355c685d07d3d02700,refs/tags/v14.1.1,14.1.1,1476909,473656,230554,158700,138350,94290,52879,74625,64680,38053,23966,19625,17368,9251,11708,3823,3628,1590,2676,1415,1247,1087,371,136,95,89,65,60,29,26,24,1,2900980
59fc9c27bec92cd61d2e293b2fa4fde3a18fa14a,refs/tags/v14.2.0,14.2.0,1476560,473948,230611,158704,138352,94337,52879,74489,64680,38071,23966,19627,17368,9251,11708,3823,3628,1590,2676,1415,1247,1087,371,136,95,89,65,60,29,26,24,1,2900917
105ac029eedfc09964dfc6ca0d73cfef21125284,refs/tags/v14.2.1,14.2.1,1477883,474152,231011,158664,142377,95190,52879,74988,64680,38470,23945,19727,17368,9251,11708,3823,3738,1590,2676,1415,1247,1087,371,136,95,89,65,60,29,26,24,1,2908769
24879f36b2540c6c5b54854acb64e57d9fcb9c81,refs/tags/v14.2.10,14.2.10,1487770,476462,239319,160156,145666,100158,52879,76405,65034,39140,24385,20470,17913,9262,11808,3823,3778,1590,2676,851,1213,1116,371,136,95,89,65,60,29,26,24,1,2942774
a6ec4fd479c8840c8c8616bcb1585fcf9baf45f7,refs/tags/v14.2.11,14.2.11,1490141,476819,239464,160590,145666,100292,52879,76802,63474,39306,24361,20479,17952,9262,11808,3992,3778,1590,2676,851,1213,1116,371,136,95,89,65,60,29,26,24,1,2945411
430b6ea221f1b57554a35f503a7412917fb94f8e,refs/tags/v14.2.12,14.2.12,1491071,476882,240245,160636,137278,100348,52879,76609,63474,39286,24309,20485,17967,9262,11808,3992,3778,1590,2676,851,1213,1116,371,136,95,89,65,60,29,26,24,1,2938655
ec3ac035b48b0440d2ccddaa110145a28ee7e078,refs/tags/v14.2.13,14.2.13,1491090,476882,239396,160618,137278,100352,52879,76609,63474,39235,24314,20485,17967,9262,11808,4010,3778,1590,2676,851,1213,1116,371,136,95,89,65,60,29,26,24,1,2937783
27ede68884edb6ce6a5289cc85710c5edf919217,refs/tags/v14.2.14,14.2.14,1491110,476504,239397,160618,137278,100342,52879,76621,63474,39239,24314,20495,17967,9262,11808,4010,3778,1590,2676,851,1213,1116,371,136,95,89,65,60,29,26,24,1,2937442
4844451427e8b134fd2fd676d194d5f6d42331f2,refs/tags/v14.2.15,14.2.15,1491133,476504,239530,160618,137278,100342,52879,76621,63474,39280,24314,20495,17967,9262,11808,4010,3778,1590,2676,851,1213,1116,371,136,95,89,65,60,29,26,24,1,2937639
4bc3c768c4af8a7b840a566e3ce00acc603cbd09,refs/tags/v14.2.16,14.2.16,1491133,476504,239666,160618,137278,100342,52879,76621,63474,39280,24314,20495,17967,9262,11808,4010,3778,1590,2676,851,1213,1116,371,136,95,89,65,60,29,26,24,1,2937775
26432bc06e2564c70a571699e67244816a0949d3,refs/tags/v14.2.17,14.2.17,1491513,476018,240631,160635,137278,100494,52879,76605,62665,39302,24330,20513,17979,9262,11816,4010,3778,1590,2676,851,1213,1117,371,136,95,89,65,60,29,26,24,1,2938055
a2b1c2d0de2d8e9e9dde0414b4d6cee7b6eb611c,refs/tags/v14.2.18,14.2.18,1491513,476018,240742,160635,137278,100494,52879,76605,62665,39274,24330,20513,17979,9262,11816,4010,3778,1590,2676,851,1213,1117,371,136,95,89,65,60,29,26,24,1,2938138
c4693f4068fb7a9842e90ce1a95108632dc970c1,refs/tags/v14.2.19,14.2.19,1491513,476018,240742,160635,137278,100494,52879,76605,62665,39274,24330,20513,17979,9262,11816,4010,3778,1590,2676,851,1213,1117,371,136,95,89,65,60,29,26,24,1,2938138
23047a15877209425604be855765c5dc17c9398c,refs/tags/v14.2.2,14.2.2,1479944,474418,232810,158844,135449,95999,52879,75283,67219,38614,23937,19857,17411,9251,11710,3823,3769,1590,2676,1415,1247,1092,371,136,95,89,65,60,29,26,24,1,2910137
748f1a8897db2e490157161a59140334af6da533,refs/tags/v14.2.20,14.2.20,1491711,476061,240742,160676,137278,100494,52879,76606,62665,39274,24330,20513,17979,9262,11816,4010,3778,1590,2676,851,1213,1117,371,136,95,89,65,60,29,26,24,1,2938421
ff35c55a1ac58394bfa337ca4bf3fb5dde861b82,refs/tags/v14.2.21,14.2.21,1491715,476061,240723,160676,137278,100489,52879,76606,62665,39274,24330,20512,17979,9262,11816,4010,3778,1590,2676,851,1213,1117,371,136,95,89,65,60,29,26,24,1,2938400
39f3e03d339fccb95bcf79aebd5ad6e0dc87e0ff,refs/tags/v14.2.22,14.2.22,1492343,476153,242610,160738,137278,100563,52879,76292,61811,40044,24370,20540,17993,9262,11816,4010,3782,1590,2676,851,1213,1117,371,136,95,89,65,60,29,26,24,1,2940831
8dce7fae6d68eb1046b32ac64b2e91d7a9262b4b,refs/tags/v14.2.3,14.2.3,1481221,474501,234177,158889,130918,98591,52879,75335,66871,38319,24194,20201,17478,9251,11710,3823,3775,1590,2676,851,1247,1095,371,136,95,89,65,60,29,26,24,1,2910492
eb89302763635900f0dbf0ff653b58421a030858,refs/tags/v14.2.4,14.2.4,1481221,474501,233970,158889,130918,98591,52879,75359,66871,38319,24194,20201,17478,9251,11710,3823,3775,1590,2676,851,1247,1095,371,136,95,89,65,60,29,26,24,1,2910309
22a66687b9eaa67cde5203fb4b8b3ba552be1a3c,refs/tags/v14.2.5,14.2.5,1484787,475933,237987,159687,139306,99188,52879,76170,65126,38463,24272,20401,17580,9261,11837,3823,3778,1590,2676,851,1213,1106,371,136,95,89,65,60,29,26,24,1,2928814
53bf9c8f6f1a71d485b43a4df073838cdbac40ea,refs/tags/v14.2.6,14.2.6,1484789,475933,237987,159687,139306,99188,52879,76170,65126,38463,24272,20401,17580,9261,11837,3823,3778,1590,2676,851,1213,1106,371,136,95,89,65,60,29,26,24,1,2928816
5511c1d5c564f3e27f0cac7cb9f9402613a418fd,refs/tags/v14.2.7,14.2.7,1484788,475933,237992,159687,139306,99188,52879,76170,65126,38463,24272,20401,17580,9261,11837,3823,3778,1590,2676,851,1213,1106,371,136,95,89,65,60,29,26,24,1,2928820
fff82e60458719ca62dff3b2645a7cac5214f8d6,refs/tags/v14.2.8,14.2.8,1485295,475889,240441,160002,145666,99481,52879,76408,65116,38737,24375,20416,17604,9262,11808,3823,3778,1590,2676,851,1213,1110,371,136,95,89,65,60,29,26,24,1,2939320
364ac20434559c6a2a3747e26df203b5513451b6,refs/tags/v14.2.9,14.2.9,1485346,475893,240441,160002,145666,99481,52879,76408,65116,38737,24375,20416,17604,9262,11808,3823,3778,1590,2676,851,1213,1110,371,136,95,89,65,60,29,26,24,1,2939375
9eeee629f4b8c80793e9dcf3aded51c21be59a55,refs/tags/v15.0.0,15.0.0,1474810,471087,231062,160966,142379,95258,52879,74813,64718,38286,23906,19687,17370,9263,11707,3823,3738,1590,2676,1415,1188,1087,372,136,95,89,65,60,29,26,24,1,2904609
